,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-0.23518157085051272,-0.6678182275228096,-0.24618441018970394,-0.00895524127454217,0.6772763097735746,-0.8001601834924987,-0.38543374038358347,-0.8345957949034204,-0.36452665823114827,0.24638282454713822,-1.0,-0.52172230736349,-0.7372143901103487,-1.0,-0.41792756960651967,-0.2144097922626561,-0.4352051975228104,-0.8283651870434645,-0.40571459950581423,0.12397485944896758
1,-0.23540212475831235,-0.6683691730548109,-0.2464237223215594,-0.009266905292051208,0.6766865420650461,-0.8002667179443295,-0.38467425160764634,-0.8340862360286687,-0.3629327495744187,0.2458211088578255,-0.999459976380203,-0.5217971223522985,-0.7370666900034111,-0.9993707059411634,-0.41764456914396175,-0.21545673593613435,-0.43534883640901767,-0.8282316794066336,-0.4050434131172297,0.12399221329117083
2,-0.23562358838246866,-0.6689200224418788,-0.24666354999661466,-0.00958186650414572,0.676095175117216,-0.8003748148043216,-0.3839168720333882,-0.8335703513882378,-0.3613373061582802,0.24650136758772945,-0.9989163793082421,-0.5218734786735946,-0.736919126829727,-0.9987403287600226,-0.4173617654089713,-0.21650363327151767,-0.4354913141401312,-0.8280922190859288,-0.4043730024400718,0.12400902969391625
3,-0.2358459435286543,-0.669470765503962,-0.2469038799958133,-0.009899956597392179,0.6755022362383327,-0.8004844672965468,-0.38316157761249436,-0.833048048183608,-0.35974046627377554,0.24718023954216362,-0.9983692284858261,-0.5219513615519209,-0.7367717048978053,-0.9981088900493693,-0.4170792344527807,-0.2175505919157653,-0.4356326475848945,-0.827946861491599,-0.40370335252487044,0.124025291966537
4,-0.23606917143396988,-0.6700213897987746,-0.24714469910009906,-0.010221064528642576,0.6749077484697317,-0.8005956756754999,-0.3824084428399066,-0.8325193418811996,-0.3581423519424116,0.24785772472112733,-0.9978185449281112,-0.5220307608967212,-0.736624428847579,-0.9974764044365785,-0.41679701964344806,-0.21859765250382213,-0.4357728657408175,-0.8277956609144945,-0.4030344666937302,0.12404103905392283
5,-0.2362932521983696,-0.6705718885396155,-0.24738599597885214,-0.010545077068859321,0.6743117331459809,-0.800708431161105,-0.3816574478189739,-0.8319841507299367,-0.3565430892530801,0.24853382176035632,-0.9972643487746219,-0.5221116601306526,-0.736477303263743,-0.9968428935144424,-0.41651520206038617,-0.21964495797088956,-0.43591199119249935,-0.8276386747238125,-0.4023663366413892,0.1240562820831832
6,-0.2365181642160904,-0.6711222492841995,-0.24762775646879742,-0.010871880114650345,0.6737142030678227,-0.8008227152388541,-0.38090867182296717,-0.8314424548444228,-0.3549428056504672,0.24920852997771714,-0.9967066601648827,-0.5221940484424047,-0.7363303333938409,-0.9962083656414612,-0.41623383575653683,-0.22069256392268166,-0.4360500587927161,-0.8274759566507033,-0.40169893745206253,0.12407098656027471
7,-0.236743892704241,-0.671672466376942,-0.24786996829509733,-0.011201356065201007,0.6731151710359979,-0.800938538438476,-0.38016209918523225,-0.8308941901494891,-0.3533416543393547,0.24988184869107766,-0.9961454990195104,-0.5222779085338811,-0.7361835244301781,-0.9955728403208016,-0.4159530074680162,-0.22174061258150568,-0.4361870961448666,-0.8273075691016598,-0.40103229404153595,0.12408517696484123
8,-0.2369704228799311,-0.672222523982207,-0.24811261918291339,-0.011533468634757682,0.6725146464377179,-0.8010558780781076,-0.37941781395736984,-0.8303393610641139,-0.35173980072667554,0.2505537758540404,-0.9955808850402139,-0.5223632285126402,-0.7360368819517213,-0.9949363280005888,-0.41567276873367576,-0.2227891577708414,-0.43632314144759377,-0.8271335691660293,-0.4003663897992852,0.12409883883163864
9,-0.2371977382545517,-0.6727724164444103,-0.24835569685740788,-0.011868178914501204,0.6719126446338715,-0.8011747420152808,-0.3786758054077216,-0.8297778858372206,-0.3501373817476765,0.25122430942020735,-0.9950128379287018,-0.5224499928824704,-0.7358904113164884,-0.9942988440047393,-0.4153932113178125,-0.22383833101958983,-0.4364582225831184,-0.826954011134662,-0.3997012114368925,0.12411197438608879
10,-0.23742582063377526,-0.6733221313212661,-0.24859918715530582,-0.012205449307144733,0.6713091801319664,-0.8012951086497362,-0.37793616025121957,-0.8292096672513142,-0.34853451535648283,0.2518934473431811,-0.9944413769488673,-0.5225381897509302,-0.7357441184348696,-0.9936604001744623,-0.4151143748173488,-0.22488819114148717,-0.436592374543628,-0.8267689526566047,-0.3990366775627947,0.12412456805023764
