,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-0.10175525358893245,-0.6316890428719243,-0.3899466019689074,0.19607922800328126,0.05647916100731676,-0.5681645388795145,-0.9696051129058791,-0.06823244013374985,-0.3632519171648878,0.1735355923223565,-0.3045914932692668,-0.440479143664846,-0.4032445272151449,-0.07456862075283077,-0.20367910289467606,-0.6241157048095519,-0.38793031101844355,0.11635360082529256,-0.22573216385292472,0.77372031685799
1,-0.10229640518656458,-0.632446138976396,-0.3900787453220468,0.1953422293816558,0.055945130287312406,-0.5676390875966306,-0.9696956982143257,-0.0676941601175125,-0.3629327495744187,0.2458211088578255,-0.3044758529948195,-0.4401019882180911,-0.40290477532026836,-0.07404501087269166,-0.20380454720238084,-0.6231604289381154,-0.3874172112345807,0.11733898954854394,-0.2257897060269216,0.7736415658431077
2,-0.1028376739101774,-0.6332028493700175,-0.3902094477980379,0.19460814760997414,0.05541385514025565,-0.5671045457539029,-0.9697860636882779,-0.06716183025390465,-0.3613373061582802,0.24650136758772945,-0.30435998724526003,-0.4397229916051727,-0.40256592655515944,-0.07351830625789124,-0.2039288846818218,-0.6222066273309981,-0.3869071886720392,0.1183189209219655,-0.22584699904307226,0.7735630752026221
3,-0.10337899835391706,-0.6339591650038545,-0.3903387490540501,0.19387696170370416,0.05488538762249551,-0.5665607848313785,-0.9698762099465688,-0.06663542844804016,-0.35974046627377554,0.24718023954216362,-0.3042438798214059,-0.43934215490722206,-0.40222796821524065,-0.07298850899805487,-0.20405214487356027,-0.6212543648615333,-0.3864002391484863,0.11929339774405534,-0.22590406283400477,0.7734849005720861
4,-0.10392031768050236,-0.6347150756978555,-0.3904666708071046,0.19314864805524734,0.05435977125655311,-0.5660076864889025,-0.9699661376080311,-0.06611490609117099,-0.3581423519424116,0.24785772472112733,-0.304127502046325,-0.43895947848461647,-0.40189088428169606,-0.07245561909318188,-0.20417435920372506,-0.6203037042643729,-0.3858963630821548,0.12026242449240843,-0.22596088577235252,0.7734070697692776
5,-0.10446156934693351,-0.6354705724030846,-0.39059323571844085,0.19242319704669342,0.0538370546852458,-0.5654451231608784,-0.9700558472679978,-0.06560024329789971,-0.3565430892530801,0.24853382176035632,-0.30401084100445297,-0.4385749630581096,-0.4015546603928294,-0.07191964072252255,-0.20429551510186472,-0.6193546982936557,-0.3853955518295564,0.1212260087229684,-0.22601748280758704,0.7733295872450414
6,-0.10500268853592032,-0.636225644939491,-0.39071846550508005,0.19170059818577578,0.053317194386052424,-0.5648729548750795,-0.9701453395453016,-0.06509142902078568,-0.3549428056504672,0.24920852997771714,-0.30389394901477196,-0.4381886111503408,-0.40121928052982514,-0.07138057597570224,-0.20441564273706325,-0.6184074086146933,-0.3848978041359913,0.12218415715212938,-0.22607383234602785,0.77325245633751
7,-0.10554361099874487,-0.6369802853892562,-0.3908423828282619,0.19098084578918462,0.05280014598306937,-0.5642911854489306,-0.9702346150274421,-0.06458845000289659,-0.3533416543393547,0.24988184869107766,-0.30377681316171745,-0.4378004238424408,-0.4008847325404785,-0.07083842833542897,-0.2045347584509073,-0.6174618883380715,-0.38440312278968136,0.12313687453733646,-0.22612993106557022,0.7731756781593955
8,-0.10608427134954423,-0.6377344824412117,-0.39096501034922604,0.1902639328620752,0.05228585571318267,-0.5636998190179747,-0.9703236743254189,-0.06409126205446092,-0.35173980072667554,0.2505537758540404,-0.30365942403225066,-0.4374104040174259,-0.4005509981964823,-0.07029319919478672,-0.20465288361316503,-0.6165181784551821,-0.3839114985894937,0.12408416087858964,-0.22618578727147565,0.7730992805284747
9,-0.10662460192816436,-0.6384882293086565,-0.39108637261764834,0.1895498615903366,0.05177427322680894,-0.5630988431755826,-0.9704125180188982,-0.06359982540468578,-0.3501373817476765,0.25122430942020735,-0.30354178666125264,-0.43701855347718144,-0.4002180647932585,-0.06974489203648293,-0.20477002702315217,-0.6155763399184425,-0.3834229399000948,0.12502602205273372,-0.22624141093005856,0.7730232601066147
10,-0.10716453621159672,-0.6392415135493047,-0.3912064913505503,0.18883863415985758,0.05126534561421692,-0.5624882646022469,-0.9705011467032127,-0.06311408481635805,-0.34853451535648283,0.2518934473431811,-0.3034239133075648,-0.43662487402359196,-0.3998859141025002,-0.06919350825360115,-0.20488620879359165,-0.6146364137192448,-0.3829374369627071,0.12596246617541107,-0.22629677048132468,0.7729476525005698
11,-0.10770406680839562,-0.6399943249831052,-0.3913253910976079,0.1881302514449934,0.05075901996567511,-0.5618681020669707,-0.9705895609580288,-0.06263398726175229,-0.34693132899778,0.2525611855301666,-0.30330579827958193,-0.4362293670981656,-0.39955452789589985,-0.0686390499357672,-0.2050014364667544,-0.6136984280168929,-0.3824549862920531,0.12689349968316588,-0.2263518808747449,0.7728724232162962
12,-0.10824318803283406,-0.6407466534300055,-0.39144309546427924,0.18742471388292214,0.05025524422483474,-0.5612383772018252,-0.9706777613708459,-0.062159481922632986,-0.3453279867227057,0.2532275239811632,-0.30318745099034294,-0.43583203450278807,-0.399223892364134,-0.06808151499335513,-0.20511571758491098,-0.612762413465819,-0.38197558468167736,0.12781913097149045,-0.22640670224506387,0.7727975666902389
13,-0.10878189704204844,-0.6414984887099542,-0.39155962900024033,0.18672202103646574,0.049753964628581615,-0.5605991094120508,-0.9707657485056638,-0.06169053123769386,-0.3437246430918368,0.2538924606497739,-0.3030688650915193,-0.43543287767896666,-0.3988939909360142,-0.06752090412290734,-0.20522909677316514,-0.6118283939479641,-0.3814992241851469,0.1287393729134727,-0.2264612262870197,0.7727230784715531
14,-0.10932018871888405,-0.6422498217740165,-0.3916750143667308,0.18602217246844654,0.0492551282671847,-0.559950316194176,-0.9708535229499817,-0.06122708438869917,-0.34212144317518844,0.2545559955359984,-0.30295000271204875,-0.43503189770783257,-0.3985648048308602,-0.06695721244863184,-0.20534161362843906,-0.6108963890679072,-0.3810258939283955,0.12965423978144996,-0.2265154181185145,0.7726489463204178
15,-0.1098580613576231,-0.6430006424421404,-0.39178927800186336,0.185325165992976,0.04875867967076397,-0.5592919857778089,-0.970941085259966,-0.060769081719458495,-0.34051853339856963,0.25521812591130644,-0.3028308491851033,-0.4346290963912711,-0.3982363196869755,-0.06639043927398613,-0.20545328763493276,-0.6099664063110329,-0.38055558094619035,0.13056374025076378,-0.2265692561458682,0.7725751613351426
16,-0.11039551382111978,-0.6437509439276253,-0.3919024425668777,0.1846309998613429,0.0482645659295875,-0.558624088259792,-0.9710284360074496,-0.06031646578326999,-0.33891607510152977,0.2558788524578308,-0.3027114049484989,-0.43422447481041293,-0.3979085189331715,-0.06582058250934641,-0.20556413576275612,-0.6090384634996855,-0.38008827910444276,0.13146788719450297,-0.22662269884277286,0.7725017201775948
17,-0.11093254099221972,-0.6445007137881849,-0.39201453449988655,0.18393967057612515,0.0477727307203939,-0.5579466010536982,-0.9711155757485987,-0.05986916145752319,-0.3373142092866993,0.2565381744934385,-0.30259169649008844,-0.4338180351275208,-0.39758138710300595,-0.06524764076162892,-0.20567418126724446,-0.6081125677628026,-0.37962397320734254,0.13236668956785835,-0.2266757196323913,0.7724286473274193
18,-0.11146913832234118,-0.6452499463682355,-0.39212558401587605,0.1832511750770789,0.047283118573302474,-0.557259504436168,-0.9712025050474129,-0.05942711350500485,-0.33571307831250496,0.2571960899717325,-0.30247168900351973,-0.43340977734259434,-0.39725490983478207,-0.06467161124466703,-0.20578344363259782,-0.6071887230213002,-0.3791626435979236,0.13326016248271677,-0.22672832183682912,0.7723559872930592
19,-0.11200529444002971,-0.6459986303566082,-0.3922356222740505,0.18256550855524845,0.0467956731650514,-0.5565627885455222,-0.9712892244443918,-0.058990244593614904,-0.3341128218257826,0.25785260162124257,-0.30235137854845084,-0.4329997018160102,-0.39692906945256556,-0.06409249186883548,-0.20589194737119676,-0.6062669285622841,-0.3787042754986091,0.1341483230099123,-0.22678050379503323,0.7722837078058935
20,-0.11254099740525791,-0.6467467567043682,-0.39234467760095926,0.1818826657645014,0.04631033817237795,-0.555856449882455,-0.9713757344957015,-0.05855848401972297,-0.3325136120124378,0.2585077087598364,-0.30223073973156844,-0.43258780962889987,-0.39660384993754116,-0.06351027915142604,-0.20599970945315105,-0.6053471847422015,-0.3782488521800663,0.13503118794042912,-0.22683222564174843,0.7722118066404982
21,-0.11307623072941708,-0.6474943152314637,-0.3924527792673702,0.18120264145870402,0.045827054711871096,-0.5551404890832037,-0.9714620357496749,-0.05813178096508953,-0.3309155898751024,0.2591614120696464,-0.30210978962768675,-0.43217410042088633,-0.39627923306140145,-0.06292496891318855,-0.2061067575334542,-0.6044294876401366,-0.3777963610952956,0.13590877826299863,-0.2268834973432885,0.7721402659934979
22,-0.11361097906104389,-0.6482412957578432,-0.39255995182295955,0.18052542908019054,0.045345766460269,-0.5544149230080593,-0.9715481287468118,-0.05771007798301486,-0.32931886523313225,0.259813712232805,-0.3019885245153717,-0.4317585749127234,-0.3959552017005852,-0.06233655906449764,-0.20621312052414476,-0.6035138433156864,-0.37734679931666393,0.13678111720514896,-0.22693435212069957,0.7720690669488028
23,-0.11414522022580154,-0.6489876892345714,-0.3926662207616217,0.17985102119693908,0.04486641453416018,-0.5536797554744461,-0.9716340140276116,-0.05729329553191087,-0.32772357908915983,0.2604646112957101,-0.3018669373895715,-0.431341231302526,-0.3956317420457687,-0.061745049605353985,-0.20631880345340337,-0.6026002496301697,-0.37690013979841697,0.13764822519591147,-0.2269847384813607,0.7719981994920131
24,-0.11467893318649969,-0.6497334832193629,-0.3927716087445964,0.17917940993975034,0.04438893407645472,-0.5529349902997884,-0.9717196921169072,-0.05688137174609931,-0.32612986702263713,0.2611141099404939,-0.30174501511581353,-0.43092206959029433,-0.3953088358686446,-0.06115044262538294,-0.20642382454838504,-0.6016886951772861,-0.3764563716664884,0.13851011790687173,-0.22703468466316024,0.7719276458197519
25,-0.11521209804309296,-0.6504786697944003,-0.3928761403215596,0.1785105843791801,0.04391325852329708,-0.5521806449806147,-0.9718051631008653,-0.056474235921946114,-0.3245378212275928,0.26176220884928947,-0.3016227469676118,-0.4305010883345204,-0.39498646715039754,-0.0605527402142082,-0.20652816495341242,-0.6007791610653505,-0.3760154829315232,0.1393668163267603,-0.22708419066609908,0.771857388128641
26,-0.11574469375839025,-0.6512232399107476,-0.39297983532109604,0.17784453139989642,0.043439326431128134,-0.5514167395584024,-0.9718904274964854,-0.056071839450703265,-0.32294752440749275,0.2624089100684939,-0.301500139074387,-0.43007828645407287,-0.3946646193198392,-0.05995194376491397,-0.20663184729529804,-0.5998716383831909,-0.37557746453179963,0.14021834368310615,-0.22713326645649,0.7717874141788588
27,-0.11627670384378341,-0.6519671833883538,-0.3930827145160085,0.17718124182116668,0.042967072089475034,-0.5506432950289858,-0.9719754858129338,-0.055674122676180327,-0.32135906197739283,0.2630542149623727,-0.3013772133269266,-0.4296536635885748,-0.39434328077713754,-0.05934805606366722,-0.20673490991391974,-0.5989661153680601,-0.3751423113091068,0.14106472264373804,-0.2271819170174907,0.7717177618025821
28,-0.11680811181066275,-0.6527104923094009,-0.39318480151175494,0.17652070515072427,0.04249642552095101,-0.5498603260258246,-0.9720603385672102,-0.05528100384730261,-0.3197725356218829,0.26369812421305827,-0.3012539725710329,-0.42922721901727245,-0.39402243550347704,-0.05874108059317529,-0.20683737355052223,-0.5980625699202512,-0.37471000067884563,0.141905978674983,-0.2272301390269964,0.7716484510286117
29,-0.11733890117041978,-0.6534531598871878,-0.393286118969575,0.17586293712696843,0.04202731418802119,-0.549067860861483,-0.9721449862684807,-0.05489238795606188,-0.31818800499592215,0.2643406385026832,-0.30113042512520527,-0.4287989523797885,-0.39370207079428043,-0.05813102083614752,-0.20693927780202848,-0.5971609820787386,-0.3742805223245943,0.14274213500436894,-0.22727789261975195,0.7715794596027243
30,-0.11786905827730865,-0.6541951770727787,-0.3933866895507081,0.17520795348829798,0.04155968176742286,-0.5482659370739666,-0.9722294294180783,-0.05450817115649731,-0.3166055799188674,0.26498175987764516,-0.30100656770582557,-0.4283688643968767,-0.39338217063073166,-0.05751788236491717,-0.20704063838150266,-0.5962613211890899,-0.3738538544982206,0.14357321961687086,-0.22732514623576294,0.7715107975393214
31,-0.11839856948558447,-0.6549365336861228,-0.3934865387490488,0.17455575073729146,0.041093470229128126,-0.5474545991998934,-0.9723136685330026,-0.05412828274497572,-0.31502536071951404,0.2656214897022089,-0.3008823968103679,-0.42793695470816095,-0.3930627217558803,-0.05690167214490094,-0.20714148231541596,-0.5953635377051884,-0.3734299776821697,0.1443992571392656,-0.22737189821397752,0.7714424503731567
32,-0.11892742114950183,-0.655677222940519,-0.3935856873374002,0.1739063253765265,0.040628618129577854,-0.5466338914577615,-0.9723977040989199,-0.053752652017864055,-0.31344742874553433,0.26625982934063996,-0.3007579190060683,-0.42750322403439434,-0.3927437064937923,-0.05628239714151484,-0.2072418385158069,-0.5944675984774734,-0.3730088766806311,0.1452202713587818,-0.2274181369270294,0.7713744014135653
