,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.22222222222222254,-0.4437299035369775,-0.4732824427480916,-0.7438596491228071,-0.27835051546391754,0.5294117647058822,-1.0,-0.8557213930348259,0.22033898305084754,-0.3076923076923077,0.6902887139107612,-0.48571428571428577,0.22222222222222254,-0.43729903536977477,-0.6259541984732825,-0.7695906432748538
1,0.22222222222222254,-0.43729903536977477,-0.6259541984732825,-0.7695906432748538,-0.27835051546391754,0.5294117647058822,-1.0,-0.8557213930348259,0.22033898305084754,-0.3076923076923077,0.6902887139107612,-0.48571428571428577,0.17777777777777892,-0.44051446945337636,-0.8396946564885497,-0.7590643274853802
2,0.17777777777777892,-0.44051446945337636,-0.8396946564885497,-0.7590643274853802,-0.27835051546391754,0.5294117647058822,-1.0,-0.8557213930348259,0.22033898305084754,-0.3076923076923077,0.6902887139107612,-0.48571428571428577,0.20000000000000084,-0.44694533762057875,-0.8396946564885497,-0.7473684210526317
3,0.20000000000000084,-0.44694533762057875,-0.8396946564885497,-0.7473684210526317,-0.27835051546391754,0.5294117647058822,-1.0,-0.8557213930348259,0.22033898305084754,-0.3076923076923077,0.6902887139107612,-0.48571428571428577,0.3777777777777789,-0.5337620578778137,-0.8473282442748091,-0.7380116959064328
4,0.3777777777777789,-0.5337620578778137,-0.8473282442748091,-0.7380116959064328,-0.27835051546391754,0.5294117647058822,-1.0,-0.8557213930348259,0.22033898305084754,-0.3076923076923077,0.6902887139107612,-0.48571428571428577,0.31111111111111156,-0.5144694533762058,-0.7633587786259541,-0.7625730994152047
5,0.31111111111111156,-0.5144694533762058,-0.7633587786259541,-0.7625730994152047,-0.27835051546391754,0.5294117647058822,-1.0,-0.8557213930348259,0.22033898305084754,-0.3076923076923077,0.6902887139107612,-0.48571428571428577,0.26666666666666616,-0.5080385852090034,-0.8244274809160306,-0.7672514619883041
6,0.26666666666666616,-0.5080385852090034,-0.8244274809160306,-0.7672514619883041,0.05154639175257736,0.4782608695652173,-1.0,-0.7412935323383085,0.2542372881355932,0.6615384615384616,0.6115485564304461,-0.34285714285714286,0.4000000000000006,-0.4983922829581994,-0.3129770992366412,-0.7707602339181286
7,0.4000000000000006,-0.4983922829581994,-0.3129770992366412,-0.7707602339181286,0.05154639175257736,0.4782608695652173,-1.0,-0.7412935323383085,0.2542372881355932,0.6615384615384616,0.6115485564304461,-0.34285714285714286,0.3555555555555552,-0.47909967845659185,-0.17557251908396942,-0.7625730994152047
8,0.3555555555555552,-0.47909967845659185,-0.17557251908396942,-0.7625730994152047,0.05154639175257736,0.4782608695652173,-1.0,-0.7412935323383085,0.2542372881355932,0.6615384615384616,0.6115485564304461,-0.34285714285714286,0.3777777777777789,-0.482315112540193,-0.5725190839694657,-0.7660818713450293
9,0.3777777777777789,-0.482315112540193,-0.5725190839694657,-0.7660818713450293,0.05154639175257736,0.4782608695652173,-1.0,-0.7412935323383085,0.2542372881355932,0.6615384615384616,0.6115485564304461,-0.34285714285714286,0.33333333333333326,-0.5048231511254021,-0.8396946564885497,-0.7017543859649124
10,0.33333333333333326,-0.5048231511254021,-0.8396946564885497,-0.7017543859649124,0.05154639175257736,0.4782608695652173,-1.0,-0.7412935323383085,0.2542372881355932,0.6615384615384616,0.6115485564304461,-0.34285714285714286,0.31111111111111156,-0.5080385852090034,-0.24427480916030542,-0.7567251461988305
11,0.31111111111111156,-0.5080385852090034,-0.24427480916030542,-0.7567251461988305,0.05154639175257736,0.4782608695652173,-1.0,-0.7412935323383085,0.2542372881355932,0.6615384615384616,0.6115485564304461,-0.34285714285714286,0.26666666666666616,-0.5112540192926045,-0.038167938931297773,-0.7649122807017544
