,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
10,-0.5916666666666672,-0.4221038615179762,-0.6275303643724697,-0.39485627836611203,-0.64,-0.75,-0.7272727272727272,-0.704225352112676,-0.2272727272727273,0.12062256809338523,-0.31313131313131315,-0.6309523809523809,-0.42439024390243907,-0.7416267942583732,-0.6601307189542484,-0.7166666666666667,-0.31343283582089554,-0.6715328467153285,-0.8157894736842105,-0.7272727272727272,-0.7006802721088435,-0.2272727272727273,0.03896103896103886,-0.4778325123152709,-0.6965944272445821,-0.41463414634146345,-0.7105263157894737,-0.6601307189542484,-0.5944055944055944,-0.32352941176470584,-0.6111111111111112,-0.6190476190476191,-0.7391304347826086,-0.5572519083969465,-0.2183908045977011,-0.23206751054852326,-0.5742574257425743,-0.7074626865671642,-0.42307692307692313,-0.642512077294686,-0.6623376623376623,-0.5735294117647058,-0.31343283582089554,-0.5476190476190477,-0.6923076923076923,-0.7272727272727272,-0.3571428571428571,-0.2272727272727273,-0.47413793103448276,-0.6230366492146597,-0.5240963855421688,-0.41062801932367154,-0.6634615384615384,-0.6623376623376623,-0.5714285714285714,-0.31343283582089554,-0.3571428571428571,0.639344262295082,-1.0,-0.6733067729083666,0.5056179775280898,0.5702479338842976,0.6779661016949152,-0.49606299212598426,-0.6000000000000004,-0.411451398135819,-0.6356275303643725,-0.3615733736762482
11,-0.6000000000000004,-0.411451398135819,-0.6356275303643725,-0.3615733736762482,-0.488,-0.85,-0.6363636363636362,-0.9154929577464789,-0.25,0.41634241245136194,0.43434343434343425,-0.7380952380952381,-0.4341463414634147,-0.6267942583732058,-0.6601307189542484,-0.8833333333333333,-0.3731343283582089,-0.46715328467153283,-0.8421052631578947,-0.6363636363636362,-0.891156462585034,-0.25,0.5930735930735931,0.2216748768472907,-0.739938080495356,-0.41463414634146345,-0.6929824561403508,-0.6601307189542484,-0.8881118881118881,-0.3529411764705882,-0.4841269841269841,-0.6190476190476191,-0.6521739130434783,-0.7099236641221374,-0.2183908045977011,0.49367088607594933,0.05940594059405946,-0.5402985074626866,-0.41346153846153844,-0.6618357487922706,-0.6623376623376623,-0.8235294117647058,-0.31343283582089554,-0.5396825396825398,-0.5384615384615385,-0.6363636363636362,-0.7428571428571429,-0.2272727272727273,0.5258620689655173,-0.05759162303664922,-0.7349397590361446,-0.42995169082125606,-0.6634615384615384,-0.6623376623376623,-0.6857142857142857,-0.31343283582089554,-0.3571428571428571,0.639344262295082,-1.0,-0.6733067729083666,0.5056179775280898,0.5702479338842976,0.6779661016949152,-0.49606299212598426,-0.6000000000000004,-0.3848202396804261,-0.6437246963562753,-0.5158850226928895
12,-0.6000000000000004,-0.3848202396804261,-0.6437246963562753,-0.5158850226928895,-0.504,-0.775,-0.6363636363636362,-0.6901408450704225,-0.2727272727272727,0.08171206225680927,0.707070707070707,-0.42261904761904767,-0.42439024390243907,-0.5311004784688995,-0.6470588235294117,-0.8,-0.4328358208955224,-0.5547445255474452,-0.8157894736842105,-0.6363636363636362,-0.7414965986394557,-0.2727272727272727,0.35930735930735924,0.6650246305418719,-0.5294117647058824,-0.42439024390243907,-0.5964912280701755,-0.6470588235294117,-0.8601398601398601,-0.4411764705882353,-0.4841269841269841,-0.8571428571428571,-0.6521739130434783,-0.7557251908396947,-0.26436781609195403,0.3248945147679325,0.6336633663366336,-0.4626865671641791,-0.4326923076923077,-0.5555555555555556,-0.6493506493506493,-0.9411764705882353,-0.4029850746268657,-0.5317460317460317,-0.8076923076923077,-0.6363636363636362,-0.8571428571428572,-0.2727272727272727,0.5344827586206897,0.6439790575916231,-0.6506024096385542,-0.43961352657004826,-0.6346153846153846,-0.6623376623376623,-0.9142857142857143,-0.4029850746268657,-0.3214285714285714,0.5737704918032787,-0.8587662337662337,-0.5697211155378485,0.6629213483146068,-0.47107438016528924,0.6497175141242937,-0.4330708661417323,-0.5916666666666672,-0.38748335552596525,-0.6437246963562753,-0.45839636913767023
13,-0.5916666666666672,-0.38748335552596525,-0.6437246963562753,-0.45839636913767023,-0.624,-0.9,-0.5454545454545454,-0.8028169014084507,-0.36363636363636365,-0.19844357976653693,0.36363636363636354,-0.6428571428571428,-0.46341463414634143,-0.6363636363636364,-0.6470588235294117,-0.8333333333333334,-0.4925373134328358,-0.5985401459854014,-0.868421052631579,-0.5454545454545454,-0.7959183673469388,-0.31818181818181823,0.030303030303030276,0.4285714285714286,-0.6284829721362228,-0.4536585365853658,-0.6403508771929824,-0.6470588235294117,-0.8461538461538461,-0.47058823529411764,-0.5317460317460317,-0.6666666666666666,-0.5652173913043478,-0.7251908396946565,-0.28735632183908044,0.012658227848101333,0.5148514851485149,-0.7373134328358208,-0.45192307692307687,-0.5652173913043479,-0.6493506493506493,-0.8235294117647058,-0.4626865671641791,-0.5317460317460317,-0.6153846153846154,-0.5454545454545454,-0.5571428571428572,-0.2954545454545454,-0.051724137931034475,0.6858638743455496,-0.5301204819277108,-0.43961352657004826,-0.5673076923076923,-0.6493506493506493,-0.7285714285714286,-0.4626865671641791,-0.3214285714285714,0.5737704918032787,-0.8587662337662337,-0.5697211155378485,0.6629213483146068,-0.47107438016528924,0.6497175141242937,-0.4330708661417323,-0.5833333333333334,-0.4087882822902795,-0.6113360323886641,-0.470499243570348
14,-0.5833333333333334,-0.4087882822902795,-0.6113360323886641,-0.470499243570348,-0.736,-0.925,-0.5454545454545454,-0.8873239436619719,-0.5227272727272727,-0.27626459143968873,-0.030303030303030276,-0.8333333333333334,-0.5024390243902439,-0.7416267942583732,-0.6601307189542484,-0.8166666666666667,-0.5522388059701493,-0.7007299270072993,-0.8947368421052632,-0.5454545454545454,-0.8775510204081632,-0.5,-0.17748917748917747,-0.044334975369458074,-0.7585139318885449,-0.47317073170731705,-0.736842105263158,-0.6601307189542484,-0.8461538461538461,-0.5588235294117647,-0.6349206349206349,-0.8571428571428571,-0.5652173913043478,-0.8473282442748091,-0.4482758620689655,-0.18143459915611815,-0.03960396039603964,-0.755223880597015,-0.4807692307692307,-0.6618357487922706,-0.6623376623376623,-0.8382352941176471,-0.5223880597014925,-0.6587301587301587,-0.9230769230769231,-0.5454545454545454,-0.8428571428571429,-0.43181818181818177,-0.15517241379310343,0.02617801047120416,-0.8072289156626506,-0.4782608695652174,-0.6923076923076923,-0.6493506493506493,-0.8285714285714285,-0.5223880597014925,-0.3214285714285714,0.5737704918032787,-0.8587662337662337,-0.5697211155378485,0.6629213483146068,-0.47107438016528924,0.6497175141242937,-0.4330708661417323,-0.5083333333333335,-0.40346205059920115,-0.6113360323886641,-0.36459909228441756
15,-0.5083333333333335,-0.40346205059920115,-0.6113360323886641,-0.36459909228441756,-0.64,-0.85,-0.4545454545454545,-0.619718309859155,-0.5909090909090908,-0.2684824902723736,-0.11111111111111116,-0.6309523809523809,-0.5317073170731708,-0.722488038277512,-0.6862745098039216,-0.6833333333333333,-0.6119402985074627,-0.6058394160583942,-0.7894736842105263,-0.4545454545454545,-0.7142857142857143,-0.5909090909090908,-0.1601731601731602,-0.1428571428571429,-0.5789473684210527,-0.5121951219512195,-0.7192982456140351,-0.6862745098039216,-0.7902097902097902,-0.5882352941176471,-0.5714285714285714,-0.6666666666666666,-0.4782608695652174,-0.4961832061068703,-0.5632183908045977,-0.5021097046413502,-0.15841584158415845,-0.5940298507462687,-0.5288461538461539,-0.6714975845410628,-0.6753246753246753,-0.8088235294117647,-0.582089552238806,-0.7142857142857143,-0.8076923076923077,-0.4545454545454545,-0.7285714285714286,-0.5681818181818181,-0.4137931034482759,-0.05759162303664922,-0.7710843373493976,-0.5265700483091788,-0.7692307692307692,-0.6753246753246753,-0.8571428571428572,-0.582089552238806,-0.3214285714285714,0.5737704918032787,-0.8587662337662337,-0.5697211155378485,0.6629213483146068,-0.47107438016528924,0.6497175141242937,-0.4330708661417323,-0.48333333333333406,-0.3715046604527297,-0.6032388663967612,-0.3888048411497731
16,-0.48333333333333406,-0.3715046604527297,-0.6032388663967612,-0.3888048411497731,-0.656,-0.75,-0.4545454545454545,-0.7183098591549295,-0.6136363636363636,0.17509727626459148,0.04040404040404044,-0.6488095238095238,-0.5414634146341464,-0.7607655502392344,-0.6993464052287581,-0.7166666666666667,-0.6417910447761195,-0.6715328467153285,-0.7631578947368421,-0.4545454545454545,-0.7006802721088435,-0.6136363636363636,0.09090909090909083,-0.054187192118226646,-0.6842105263157895,-0.5414634146341464,-0.7719298245614035,-0.6993464052287581,-0.7482517482517482,-0.6470588235294117,-0.5952380952380952,-0.6666666666666666,-0.4782608695652174,-0.5725190839694656,-0.6091954022988506,-0.03797468354430378,-0.08910891089108908,-0.6238805970149254,-0.5480769230769231,-0.7198067632850241,-0.7012987012987013,-0.7205882352941176,-0.6417910447761195,-0.6746031746031746,-0.8076923076923077,-0.4545454545454545,-0.6857142857142857,-0.6136363636363636,-0.017241379310344862,-0.05759162303664922,-0.7108433734939759,-0.5555555555555556,-0.7692307692307692,-0.7012987012987013,-0.7428571428571429,-0.6119402985074627,-0.3214285714285714,0.5737704918032787,-0.8587662337662337,-0.5697211155378485,0.6629213483146068,-0.47107438016528924,0.6497175141242937,-0.4330708661417323,-0.5000000000000004,-0.3901464713715047,-0.5951417004048583,-0.503782148260212
17,-0.5000000000000004,-0.3901464713715047,-0.5951417004048583,-0.503782148260212,-0.5920000000000001,-0.8,-0.4545454545454545,-0.647887323943662,-0.6136363636363636,0.1595330739299612,0.4545454545454546,-0.5595238095238095,-0.5219512195121951,-0.7607655502392344,-0.7254901960784313,-0.6333333333333333,-0.6119402985074627,-0.5985401459854014,-0.7631578947368421,-0.4545454545454545,-0.8095238095238095,-0.6136363636363636,0.47186147186147176,0.3497536945812807,-0.5913312693498451,-0.5317073170731708,-0.7807017543859649,-0.7254901960784313,-0.7482517482517482,-0.6470588235294117,-0.5873015873015873,-0.5238095238095238,-0.4782608695652174,-0.816793893129771,-0.632183908045977,0.40928270042194104,0.26732673267326734,-0.6417910447761195,-0.5480769230769231,-0.748792270531401,-0.7142857142857143,-0.6911764705882353,-0.6417910447761195,-0.6587301587301587,-0.6538461538461539,-0.4545454545454545,-0.7714285714285715,-0.6136363636363636,0.3620689655172413,0.19371727748691092,-0.6867469879518072,-0.5458937198067633,-0.8076923076923077,-0.7142857142857143,-0.7142857142857143,-0.6417910447761195,-0.3214285714285714,0.5737704918032787,-0.8587662337662337,-0.5697211155378485,0.6629213483146068,-0.47107438016528924,0.6497175141242937,-0.4330708661417323,-0.5166666666666666,-0.411451398135819,-0.5951417004048583,-0.45839636913767023
18,-0.5166666666666666,-0.411451398135819,-0.5951417004048583,-0.45839636913767023,-0.6799999999999999,-0.925,-0.4545454545454545,-0.6338028169014085,-0.5681818181818181,-0.330739299610895,0.46464646464646475,-0.6904761904761905,-0.5414634146341464,-0.7320574162679425,-0.7647058823529411,-0.8833333333333333,-0.6119402985074627,-0.5620437956204379,-0.9210526315789473,-0.4545454545454545,-0.7551020408163265,-0.5681818181818181,0.39393939393939403,0.5073891625615763,-0.4984520123839009,-0.5219512195121951,-0.7280701754385965,-0.7516339869281046,-0.916083916083916,-0.5882352941176471,-0.5,-0.8571428571428571,-0.4782608695652174,-0.6030534351145038,-0.5632183908045977,0.1223628691983123,0.4752475247524752,-0.4865671641791045,-0.5288461538461539,-0.7004830917874396,-0.7402597402597403,-0.8235294117647058,-0.582089552238806,-0.6031746031746033,-0.8461538461538461,-0.4545454545454545,-0.48571428571428577,-0.5909090909090908,0.18965517241379315,0.5392670157068062,-0.608433734939759,-0.5265700483091788,-0.7692307692307692,-0.7402597402597403,-0.7857142857142857,-0.582089552238806,-0.3571428571428571,0.3836065573770491,-0.9383116883116883,-0.5537848605577689,0.9775280898876404,-1.0,0.48587570621468923,-0.03937007874015752,-0.541666666666667,-0.4221038615179762,-0.5789473684210527,-0.5098335854765508
19,-0.541666666666667,-0.4221038615179762,-0.5789473684210527,-0.5098335854765508,-0.808,-0.9,-0.5454545454545454,-0.9577464788732395,-0.5909090909090908,-0.15953307392996108,0.07070707070707072,-0.8452380952380952,-0.5902439024390245,-0.799043062200957,-0.803921568627451,-0.9166666666666666,-0.6417910447761195,-0.7737226277372262,-0.9210526315789473,-0.5454545454545454,-0.9183673469387755,-0.5909090909090908,-0.23809523809523814,0.09359605911330049,-0.8390092879256966,-0.5902439024390245,-0.7982456140350878,-0.7908496732026143,-0.9440559440559441,-0.6470588235294117,-0.7222222222222222,-0.8571428571428571,-0.4782608695652174,-0.7709923664122138,-0.5632183908045977,-0.4345991561181435,0.19801980198019797,-0.844776119402985,-0.5769230769230769,-0.7391304347826086,-0.7922077922077921,-0.8970588235294118,-0.6119402985074627,-0.753968253968254,-0.9230769230769231,-0.4545454545454545,-0.6857142857142857,-0.5681818181818181,-0.4482758620689655,0.39267015706806285,-0.8614457831325302,-0.5652173913043479,-0.7788461538461539,-0.7792207792207793,-0.9,-0.6119402985074627,-0.3571428571428571,0.3836065573770491,-0.9383116883116883,-0.5537848605577689,0.9775280898876404,-1.0,0.48587570621468923,-0.03937007874015752,-0.541666666666667,-0.4300932090545938,-0.5870445344129556,-0.43116490166414534
20,-0.541666666666667,-0.4300932090545938,-0.5870445344129556,-0.43116490166414534,-0.856,-0.75,-0.4545454545454545,-0.8169014084507042,-0.5681818181818181,-0.30739299610894943,-0.12121212121212122,-0.8452380952380952,-0.6097560975609756,-0.84688995215311,-0.8300653594771241,-0.85,-0.6119402985074627,-0.7664233576642336,-0.7631578947368421,-0.4545454545454545,-0.782312925170068,-0.5909090909090908,-0.22077922077922074,-0.1428571428571429,-0.7894736842105263,-0.6097560975609756,-0.8333333333333334,-0.8300653594771241,-0.8041958041958042,-0.6176470588235294,-0.7380952380952381,-0.5238095238095238,-0.4782608695652174,-0.6946564885496183,-0.5862068965517242,-0.3502109704641351,-0.15841584158415845,-0.7850746268656716,-0.6153846153846154,-0.78743961352657,-0.8181818181818181,-0.6911764705882353,-0.6119402985074627,-0.8333333333333334,-0.6923076923076923,-0.4545454545454545,-0.8428571428571429,-0.5909090909090908,-0.18965517241379315,-0.015706806282722474,-0.9156626506024097,-0.6038647342995169,-0.8461538461538461,-0.8181818181818181,-0.8571428571428572,-0.6417910447761195,-0.3571428571428571,0.3836065573770491,-0.9383116883116883,-0.5537848605577689,0.9775280898876404,-1.0,0.48587570621468923,-0.03937007874015752,-0.5666666666666671,-0.4354194407456725,-0.5951417004048583,-0.3434190620272315
