,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-0.654950947110418,0.40422395197878647,-0.5289712595569825,-0.777387420913128,-0.693231784596086,-0.6955689615903138,0.03266067938053996,0.5796687824155582,-0.30077240530871974,-0.9984559755831915,-0.2555315315162411,-0.022090719059505215,-0.8374791117685005,-0.29620147956080967,-0.740767233205831,-0.41252641639281884,0.09694516166121647,0.03945983221076177,0.5805968257873169,0.3549269161805213
1,-0.6560636649663487,0.4040831143561312,-0.5300104690667735,-0.7781100818532857,-0.6951416859457211,-0.6957111386970303,0.03173540755630677,0.5799094907251889,-0.3629327495744187,-0.9984614597242377,-0.25551447005531247,-0.022354429624217187,-0.8377264666387175,-0.29623068137398545,-0.7403205547784881,-0.4125328516848932,0.10024103117748107,0.041674609808248775,0.5803261008382188,0.3549510909417235
2,-0.6571774369561079,0.40394270316453307,-0.5310521703686968,-0.7788326745937145,-0.697054118428637,-0.6958529553752648,0.030805671518908673,0.5801494500182056,-0.3613373061582802,-0.9984669795408163,-0.25549741538052806,-0.022622653550649297,-0.8379741118361553,-0.296259801691785,-0.7398703107425473,-0.4125374092147738,0.10354148759792348,0.04389571145021787,0.5800566548993955,0.35497512995217195
3,-0.6582922329453407,0.4038027172728742,-0.5320963899008657,-0.7795551287487968,-0.6989690444959917,-0.6959944116250172,0.029871460301687636,0.5803886625040977,-0.35974046627377554,-0.9984725343507945,-0.2554803679297034,-0.022895341467150998,-0.8382220759737325,-0.29628883912112547,-0.7394164583584731,-0.41254008720022606,0.10684653106195507,0.04612311922628609,0.5797884497666459,0.35499899649240163
4,-0.6594080227996935,0.403663153287805,-0.5331431578782655,-0.7802773713098485,-0.7008864240387958,-0.6961355080825249,0.028932759804654262,0.5806271237638874,-0.3581423519424116,-0.9984781229263339,-0.25546332748393086,-0.023172484364296198,-0.8384703903157578,-0.2963177943585483,-0.7389589385451432,-0.41254091843436347,0.11015616603073108,0.04835681130817293,0.5795214538799751,0.3550226671954786
5,-0.6605247741105205,0.40352401007820826,-0.5341924988505731,-0.7809993288310075,-0.7028062152412933,-0.6962762441115506,0.0279895543611548,0.5808648514734818,-0.3565430892530801,-0.9984837445170885,-0.25544629491884185,-0.02345407863831539,-0.8387190848560822,-0.2963466708867619,-0.7384976991351833,-0.41253987689656346,0.11347039459541786,0.05059676726684725,0.579255634018337,0.3550461253707371
6,-0.6616424556063223,0.4033852842507333,-0.5352444402001192,-0.7817209256805234,-0.7047283771411117,-0.6964166206664505,0.02704182595453619,0.5811018876131653,-0.3549428056504672,-0.9984893990548454,-0.2554292697966206,-0.02374011888355343,-0.8389681893123704,-0.296375473581558,-0.7380327112165546,-0.4125369739931264,0.11678924965703619,0.05284296891207618,0.5789909469943721,0.3550693610037774
7,-0.662761036015599,0.40324697241202956,-0.5362990055323618,-0.7824421373764421,-0.7066528645089645,-0.6965566377472243,0.026089552651482384,0.5813382454398677,-0.3533416543393547,-0.9984950863349644,-0.25541225233617504,-0.02403060185661665,-0.8392177326289646,-0.29640420522910327,-0.7375639358208572,-0.41253218940657954,0.12011275017549683,0.055095388818584556,0.5787273579259817,0.35509237520730963
8,-0.6638804817925599,0.4031090700376301,-0.5373562175085405,-0.7831629381252764,-0.708579625288503,-0.6966962953538721,0.025132710952012083,0.5815739404200102,-0.35173980072667554,-0.9985008060163795,-0.2553952429753209,-0.02432550737639283,-0.8394677434740208,-0.2964328707051893,-0.7370913214092395,-0.41252552705783896,0.12344091106778765,0.05735399564320143,0.5784648203037013,0.35511515574151287
9,-0.6650007610971327,0.40297157486530044,-0.5384161006783315,-0.7838833034450723,-0.7105086048632305,-0.6968355938045128,0.024171275789478308,0.5818089813915448,-0.3501373817476765,-0.9985065569394653,-0.25537824258968955,-0.02462481165799868,-0.8397182505156949,-0.2964614741890663,-0.7366148095291017,-0.41251700120477997,0.1267737480873634,0.059618757483055784,0.5782032876180665,0.35513771484620804
10,-0.6661218403835265,0.4028344823705736,-0.5394786767587557,-0.784603207105165,-0.7124397520301806,-0.6969745334172648,0.02320522053056817,0.582043388239869,-0.34853451535648283,-0.998512338626729,-0.255361251398189,-0.02492849992597701,-0.8399692811516851,-0.29649001916344275,-0.7361343574409082,-0.412506588678355,0.13011128256412374,0.06188963991662999,0.5779427266480304,0.35516005474681855
11,-0.6672436849688055,0.4026977925534494,-0.5405439684110531,-0.7853226158800453,-0.7143729985187324,-0.6971131145102468,0.022234585125250783,0.582277174221915,-0.34693132899778,-0.9985181505324646,-0.2553442704953587,-0.025236524970938423,-0.8402208646577576,-0.29651850980756844,-0.7356499406322783,-0.4124943137169522,0.13345353122740056,0.06416660684330644,0.5776831008504426,0.3551821643162325
12,-0.6683662618757515,0.40256149862722634,-0.5416119869658432,-0.7860414961070267,-0.7163082760582646,-0.6972513367653403,0.02125940952349481,0.5825103768989883,-0.3453279867227057,-0.998523991838113,-0.2553273003190142,-0.02554882516841428,-0.8404730289287461,-0.29654695030069333,-0.7351615232774251,-0.41248014851771453,0.13680051373416013,0.06644961376697656,0.5774243786653097,0.3552040257510731
13,-0.6694895205013923,0.4024256017230221,-0.5426827399768728,-0.7867598136862447,-0.7182455223518355,-0.6973892008187828,0.020279736025266448,0.5827429830141553,-0.3437246430918368,-0.9985298620661814,-0.25531034262041874,-0.025865397635387977,-0.8407258002023656,-0.29657534551860976,-0.7346690915488517,-0.41246408630815123,0.14015223217556882,0.06873861843032913,0.5771665102610621,0.35522563571320576
